attribute_id,attribute_name,DisToAll,Chicken,Pizza,Burger,Salad,Pasta,Sushi,Steak,Tacos,Soup,Sandwich,Fries,Hotdog,Curry,Rice,Fish,Cake
220,jelly,2.33109,0.25901,0.161881,0,0.0323762,0.161881,0,0.0971286,0.0323762,0.0971286,0.323762,0.388514,0,0,0,0,0.777029
221,bagel,1.78344,0.0130178,0.898227,0.260356,0,0,0.0781067,0.0650889,0,0.0520712,0.325445,0.0781067,0,0,0,0,0.0130178
222,panera,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,ikea,1.41421,0,0.707107,0.707107,0,0,0,0,0,0,0,0,0,0,0,0,0
224,doug,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
225,flavors,2.16025,0.308607,0,0,0,0.617213,0,0,0,0.308607,0,0,0,0.46291,0,0,0.46291
226,tablespoon,2.06474,0,0,0,0.229416,0.229416,0,0,0,0.458831,0,0,0,0.688247,0,0,0.458831
227,dishes,2.68202,0.135066,0.231541,0,0.279779,0.154361,0.800747,0.135066,0.221894,0.164008,0.250836,0.0964755,0,0,0.0385902,0.0578853,0.115771
228,puer,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
229,hayseed,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
230,harat,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
231,superlight,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
232,leftovers,2.7735,0.208013,0.485363,0,0.138675,0.0693375,0.5547,0.208013,0.0693375,0.416025,0.208013,0.346688,0,0,0,0,0.0693375
233,fresh,1.20266,0.0276474,0,0,0.0276474,0.0414711,0,0,0,0.0552948,0,0,0,0,0.995307,0,0.0552948
234,buffet,2.54223,0.115556,0.616297,0.0770371,0.385186,0.192593,0.577778,0.115556,0.0385186,0.0770371,0.0770371,0.0385186,0,0,0,0,0.231111
235,lumps,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
236,christmas,1.21268,0,0.242536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970142
237,pork,3.29252,0.23518,0.047036,0.47036,0.0940721,0.141108,0.423324,0.376288,0.0940721,0.188144,0.0940721,0.329252,0,0.047036,0.329252,0.282216,0.141108
238,juicy,2.30677,0.341743,0.170872,0,0.341743,0,0,0.59805,0,0.512615,0,0,0,0,0,0,0.341743
239,spices,2.24673,0.172825,0,0,0.172825,0.241955,0,0,0,0.345651,0,0.13826,0,0.829561,0.20739,0.0345651,0.103695
240,pumpkin,2.59094,0.321191,0.0856509,0,0.342604,0.128476,0,0.364017,0,0.364017,0.321191,0.0428255,0,0,0,0,0.620969
241,restaurants,2.0769,0.140807,0.739235,0.316815,0,0,0.528025,0.21121,0.0704033,0,0.0704033,0,0,0,0,0,0
242,grocery,1.5364,0.0331598,0.939528,0.287385,0,0,0.0552663,0,0,0,0.165799,0.0552663,0,0,0,0,0
243,pie,2.69292,0.154371,0.617486,0,0.102914,0.154371,0.137219,0.274438,0,0.222981,0.445962,0.137219,0,0,0,0,0.445962
244,sells,1.69775,0.485071,0.727607,0,0,0,0,0,0,0,0.485071,0,0,0,0,0,0
245,ate,2.85357,0.600751,0.250313,0,0.150188,0.100125,0.175219,0.0500626,0.0750939,0.500626,0.325407,0.275344,0,0,0,0.250313,0.100125
246,appetizer,2.76851,0.121122,0.363367,0,0.155729,0.43258,0.155729,0.328761,0.397974,0.0692129,0.571006,0.138426,0,0,0,0,0.0346064
247,dry,1.96396,0.272772,0,0,0,0.0545545,0,0,0,0.218218,0,0,0,0,0.600099,0.709208,0.109109
248,elephant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
249,vegetation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,gefilte,1.41421,0,0,0,0,0,0,0,0.707107,0,0,0,0,0,0,0.707107,0
251,breeding,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
252,insects,1.0215,0,0,0,0,0,0,0,0,0.021734,0,0,0,0,0,0.999764,0
253,drinking,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
254,aquarium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
255,roast,2.66597,0.228215,0.0829874,0.072614,0.0829874,0.176348,0.197095,0.674272,0.0414937,0.217842,0.197095,0.549791,0,0,0,0.0311203,0.114108
256,toy,1.88562,0,0.235702,0.707107,0,0,0.471405,0,0,0,0.471405,0,0,0,0,0,0
257,peeler,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
258,coconut,2.87352,0.394405,0.169031,0,0.394405,0.169031,0,0,0.169031,0.450749,0.112687,0,0,0.338062,0.112687,0.0563436,0.507093
259,seasoning,2.54355,0.226093,0,0,0.113047,0.282617,0,0.33914,0.113047,0.282617,0.282617,0.16957,0,0.734803,0,0,0
260,collin,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
261,lewis,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
262,myers,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
263,roasts,1.29381,0.0958376,0,0,0,0,0,0.982335,0,0.0718782,0,0.143756,0,0,0,0,0
264,vegetable,2.88499,0.244787,0.122393,0,0.262271,0.33221,0.209817,0.0524543,0.069939,0.244787,0.157363,0,0,0.157363,0.73436,0.122393,0.174848
265,loaves,2.54408,0.0652328,0.652328,0,0.130466,0.260931,0,0.391397,0,0.391397,0.326164,0.260931,0,0,0,0,0.0652328
266,savory,2.52166,0.148333,0.0847617,0,0.50857,0.402618,0.0847617,0.275476,0.0211904,0.656904,0.0423809,0.148333,0,0.0635713,0,0,0.0847617
267,trimmings,1.21268,0,0,0,0,0,0,0.242536,0,0.970142,0,0,0,0,0,0,0
268,coleslaw,2.29528,0.127515,0.350667,0,0.796971,0.159394,0,0.28691,0.0956365,0.28691,0.159394,0.0318788,0,0,0,0,0
269,condottiere,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
270,double-act,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
271,croquettes,2.28831,0.286039,0,0,0.0953463,0.381385,0,0.667424,0.0953463,0.286039,0,0.476731,0,0,0,0,0
272,pillow,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
273,beef,2.27331,0.290209,0,0.145105,0,0.0483682,0.064491,0.161227,0,0.0806137,0.241841,0.0806137,0,0,0.82226,0.338578,0
274,coated,1.21268,0.970142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242536
275,skinless,1.41421,0.707107,0,0,0,0,0,0.707107,0,0,0,0,0,0,0,0,0
276,falafel,1.15436,0,0.0497568,0,0,0,0.0796109,0,0,0,0.0298541,0,0.995136,0,0,0,0
277,tattletale,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
278,free-wheeling,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
279,flavanone,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
280,9g,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
281,churchs,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
282,spaghetti,2.93481,0.213996,0.213996,0,0.183425,0.366851,0.33628,0.427992,0.152854,0.244567,0.580847,0.122284,0,0,0,0,0.0917127
283,volleyers,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
284,europe-wide,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
285,beija,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
286,fan-favourite,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
287,flatterer,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
288,doughnut,1.81908,0,0.818588,0.527534,0,0,0,0.109145,0,0.0727634,0.145527,0.109145,0,0,0,0,0.0363817
289,caviar,1.10544,0,0,0,0,0.036244,0.996711,0,0.072488,0,0,0,0,0,0,0,0
290,take-out,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
291,chocolates,2.35666,0,0.434122,0,0.124035,0.310087,0,0,0.186052,0.186052,0.124035,0.744208,0,0,0,0,0.248069
292,chorizo,2.226,0.317999,0.0529999,0,0.159,0,0,0.317999,0.794998,0.159,0.317999,0.106,0,0,0,0,0
293,lunch,2.84605,0.158114,0.316228,0,0.237171,0,0.316228,0.395285,0,0.395285,0.395285,0.158114,0,0,0,0,0.474342
294,pastries,2.36337,0.0463407,0.525194,0,0.139022,0.185363,0.0772345,0.108128,0.0463407,0.0772345,0.154469,0.741451,0,0,0,0,0.262597
295,chocolate,2.41459,0.206965,0.436926,0,0.0459922,0.206965,0,0.0919844,0,0.137977,0.275953,0.275953,0,0,0,0,0.735875
296,washing,1.38675,0,0,0,0,0.83205,0,0,0,0.5547,0,0,0,0,0,0,0
297,pancetta,2.03186,0.203186,0,0,0,0.541828,0,0.677285,0,0.203186,0,0.406371,0,0,0,0,0
298,crispy,2.27253,0.262937,0.0375624,0,0.093906,0.0563436,0.093906,0.863935,0.093906,0.206593,0.225374,0.206593,0,0,0,0,0.131468
299,mousse,2.11079,0,0.0490881,0,0.24544,0.24544,0,0.0490881,0,0.0490881,0.196352,0.539969,0,0,0,0,0.736321
300,crusted,2.25,0.125,0,0,0.5,0.25,0,0.625,0.375,0.375,0,0,0,0,0,0,0
301,utensils,2.12132,0.176777,0,0,0.53033,0.353553,0.53033,0,0,0.53033,0,0,0,0,0,0,0
302,ricotta,2.02545,0,0,0,0.209529,0.488901,0,0,0,0.209529,0.768273,0.279372,0,0,0,0,0.069843
303,hennessy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
304,ul,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
305,patties,2.39046,0.478091,0,0.239046,0.119523,0,0,0.478091,0,0.239046,0.597614,0.239046,0,0,0,0,0
306,pathmark,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
307,gump,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
308,ifrit,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
309,vimto,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
310,bric-a-brac,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
311,grain,1.02295,0.0173381,0,0,0,0,0,0,0,0,0,0,0,0,0.999833,0.00577938,0
312,cereals,1.68217,0.140181,0,0,0.233635,0.186908,0,0,0,0.0934539,0,0.0934539,0,0,0.934539,0,0
313,calls,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
314,creamed,2.32934,0.40161,0,0,0.562254,0.321288,0,0,0,0.481932,0,0.40161,0,0.160644,0,0,0
315,pantry,2.17832,0,0.297044,0,0.396059,0,0,0,0,0.594089,0.396059,0.495074,0,0,0,0,0
316,pasteurized,1.80739,0.774597,0,0,0,0,0,0,0,0,0.258199,0.516398,0,0,0,0,0.258199
317,snack,2.27112,0.0946302,0.410064,0.164026,0.0315434,0.018926,0.593016,0.0378521,0.0567781,0.0504694,0.649794,0.0757041,0,0,0,0,0.0883215
318,puff,2.22234,0,0.303046,0,0,0.202031,0,0.202031,0,0.303046,0.202031,0.202031,0,0,0,0,0.808122
319,ingredients,3.0783,0.407967,0.111264,0,0.222528,0.370879,0.18544,0.111264,0,0.593407,0.296704,0.111264,0,0.296704,0.111264,0.111264,0.148352
320,scallions,1.64646,0.109764,0,0,0.329293,0.329293,0,0,0,0,0,0,0,0.878114,0,0,0
321,safeway,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
322,slices,2.70573,0.373205,0.116627,0,0.256578,0.513157,0,0.279904,0.0466506,0.443181,0.209928,0.0233253,0,0,0,0,0.443181
323,goat,2.53993,0.331295,0.110432,0,0.110432,0.0552158,0,0.331295,0,0.276079,0.717805,0.220863,0,0,0,0.331295,0.0552158
324,fancy,1.72532,0,0.862662,0,0,0.107833,0.107833,0.431331,0,0,0.215666,0,0,0,0,0,0
325,wrap,1.90516,0.204124,0,0,0.136083,0.136083,0,0.340207,0,0.0680414,0.136083,0,0,0,0,0,0.884538
326,fondue,2.13809,0,0,0,0,0.267261,0,0.534522,0,0.133631,0.400892,0.133631,0,0,0,0,0.668153
327,petri,1.80907,0,0,0,0,0.452267,0,0,0,0.150756,0.452267,0.753778,0,0,0,0,0
328,slathered,1.7693,0,0,0,0.147442,0.884652,0,0,0.294884,0.147442,0,0,0,0,0,0,0.294884
329,pepsico,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330,pickle,2.13767,0,0.450035,0,0.112509,0,0,0,0,0.450035,0.675053,0,0,0.337526,0,0,0.112509
331,pan,1.93793,0.447214,0,0,0,0.596285,0,0,0,0.298142,0,0,0,0,0,0,0.596285
332,slice,2.48717,0.507093,0.0482945,0,0.0724418,0.0724418,0,0.434651,0,0.241473,0.241473,0.144884,0,0,0,0.0965891,0.627829
333,popcorn,2.71986,0.222939,0.579641,0.0891756,0,0.0891756,0.40129,0.133763,0,0.222939,0.490466,0.312115,0,0,0,0,0.178351
334,guiro,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
335,cembalo,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
336,white-label,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
337,toking,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
338,marasmius,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
339,puppy,1.26491,0,0,0,0,0,0,0,0,0.316228,0.948683,0,0,0,0,0,0
340,canned,3.04721,0.541093,0.0569572,0,0,0.341743,0.0854358,0.170872,0.19935,0.512615,0.142393,0.113914,0,0.284786,0.19935,0.284786,0.113914
341,meatless,1.70941,0,0.113961,0,0,0.227921,0,0,0.911685,0.227921,0,0.227921,0,0,0,0,0
342,cuisine,2.30542,0.102463,0.153695,0,0.358621,0.102463,0.717242,0,0.0512316,0.307389,0.461084,0.0512316,0,0,0,0,0
343,salt,2.30089,0.383482,0,0,0,0.153393,0,0,0,0.153393,0,0,0,0.460179,0.690269,0.306786,0.153393
344,mash,2.48998,0.481932,0.321288,0,0.40161,0.481932,0,0,0,0.321288,0.40161,0,0,0,0,0,0.0803219
345,mushrooms,2.48282,0.248282,0,0,0.331042,0.413803,0,0.0827606,0.0827606,0.662085,0,0.165521,0,0,0,0.413803,0.0827606
346,sliced,2.33126,0.792629,0,0,0.139876,0.0932505,0,0.373002,0,0.186501,0.279751,0.233126,0,0,0,0.0466252,0.186501
347,onion,2.31025,0.218537,0.0312195,0,0.218537,0.468293,0,0.374634,0,0.718049,0.124878,0.0624391,0,0,0,0,0.0936586
348,kenny,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
349,roasting,2.70379,0.600842,0,0,0.240337,0.300421,0.0600842,0.240337,0,0.180253,0.540758,0.120168,0,0,0,0.180253,0.240337
350,restaurant,1.83335,0.0124718,0.798194,0.124718,0.0249436,0.0374153,0.56123,0.0498871,0,0.0249436,0.162133,0.0249436,0,0,0,0,0.0124718
351,seabirds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
352,migrate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
353,trout,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
354,freshwater,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
355,creamy,2.3341,0.114792,0,0,0.535695,0.459167,0,0.0765279,0,0.267848,0.114792,0.153056,0,0,0,0,0.612223
356,candy,2.65764,0.142374,0.23729,0.569495,0,0,0.23729,0.0949158,0,0.142374,0.522037,0.427121,0,0.0474579,0,0,0.23729
357,toppings,2.70693,0,0.577884,0,0.364979,0.547469,0.0912449,0.273735,0.18249,0.212905,0.152075,0.18249,0,0,0,0,0.12166
358,polenta,2.13097,0.0665927,0,0,0.632631,0.632631,0,0,0.0332964,0.332964,0.0332964,0.166482,0,0,0,0,0.233075
359,lentil,1.68897,0.0244778,0,0,0.930155,0.2203,0,0.0734333,0.0244778,0.269255,0.0489555,0.0489555,0,0,0,0,0.0489555
360,stews,2.3173,0.165521,0,0,0.165521,0.496564,0.496564,0.0827606,0.331042,0.579324,0,0,0,0,0,0,0
361,loaf,2.56522,0.130435,0.130435,0,0.0869565,0.173913,0.0869565,0.565217,0,0.173913,0.391304,0.217391,0,0,0,0,0.608696
362,casseroles,2.44949,0.272166,0.204124,0,0.0680414,0.340207,0.748455,0.204124,0.340207,0.0680414,0,0.204124,0,0,0,0,0
363,supplies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
364,roasted,2.99927,0.251171,0.0738737,0,0.413693,0.0886484,0.059099,0.546665,0.177297,0.221621,0.265945,0.502341,0,0.059099,0.059099,0.132973,0.147747
365,slow-paced,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
366,steambath,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
367,unsubstituted,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
368,leftie,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
369,ham,1.67506,0.197066,0,0,0.295599,0,0,0.886796,0,0,0.295599,0,0,0,0,0,0
370,sauerkraut,2.42556,0.14481,0,0,0.181012,0.543036,0.0362024,0.615441,0.0362024,0.181012,0.325822,0.362024,0,0,0,0,0
371,veggies,2.97654,0.485965,0,0,0.364474,0.0607457,0.21261,0.485965,0.42522,0.151864,0.0607457,0.21261,0,0.21261,0.121491,0,0.182237
372,entree,2.88675,0.19245,0.288675,0.096225,0.19245,0.0481125,0.481125,0.240563,0.096225,0.288675,0.57735,0.336788,0,0,0,0,0.0481125
373,hamburger,1.56386,0.156386,0.0521286,0.938315,0,0,0,0.156386,0,0,0.260643,0,0,0,0,0,0
374,tamales,1.69898,0.139916,0.019988,0,0.079952,0.059964,0.159904,0,0.959424,0.059964,0.019988,0.0999401,0,0,0,0,0.0999401
375,sweets,2.66076,0.465633,0.399114,0.199557,0.133038,0.066519,0.399114,0,0.066519,0.133038,0.133038,0.598671,0,0,0,0,0.066519
376,brunch,1.52128,0,0.845154,0,0,0,0,0.507093,0,0,0,0,0,0,0,0,0.169031
377,bagels,1.92815,0.0696921,0.929228,0.0929228,0.0232307,0.0464614,0.0464614,0.0464614,0.0464614,0.0929228,0.162615,0.255538,0,0,0,0,0.116154
378,puddings,1.34164,0,0,0,0.447214,0,0,0,0,0,0,0.894427,0,0,0,0,0
379,taquitos,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380,tortillas,1.43308,0.0298557,0.00746393,0,0.0149279,0.149279,0,0,0.970311,0.00746393,0.0298557,0.0447836,0,0,0,0,0.179134
381,munched,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
382,eatery,1.85296,0,0.648537,0,0,0,0.555889,0.0463241,0.0926482,0,0.509565,0,0,0,0,0,0
383,crate,1.72532,0.107833,0.215666,0,0,0,0,0,0,0,0.862662,0.107833,0,0,0,0,0.431331
384,steamed,2.51209,0.233682,0,0,0.0584206,0.292103,0.233682,0,0.408944,0.525786,0.584206,0.0584206,0,0,0,0,0.116841
385,grinder,2.03701,0.107211,0.214423,0,0,0,0,0.536056,0,0.214423,0.750479,0,0.214423,0,0,0,0
386,biscuits,2.56307,0.469897,0.213589,0,0.128154,0.213589,0,0.128154,0,0.213589,0.640768,0.427179,0,0,0,0,0.128154
387,snacks,2.49294,0.176804,0.548093,0.123763,0.0530413,0.0707217,0.689537,0.0353609,0.106083,0.159124,0.265206,0.247526,0,0,0,0,0.0176804
388,artisan,2.04124,0,0.816497,0.204124,0,0.272166,0.0680414,0,0,0.204124,0.408248,0.0680414,0,0,0,0,0
389,tasty,2.72457,0.227047,0.0993333,0,0.0993333,0.184476,0.723714,0.170286,0.283809,0.397333,0.283809,0.113524,0,0,0,0.0709523,0.0709523
390,delicious,3.13411,0.313411,0.130588,0,0.235058,0.417881,0.365646,0.10447,0.287293,0.261176,0.287293,0.235058,0,0,0,0.0261176,0.470117
391,meat,2.99813,0.562149,0.11243,0.149906,0,0.0374766,0.262336,0.262336,0.11243,0.412242,0.374766,0.374766,0,0.149906,0.149906,0,0.0374766
392,flavoring,1.1767,0,0,0,0,0,0,0,0,0.196116,0,0,0,0.980581,0,0,0
393,toss,1.92847,0.0642824,0,0,0.578542,0.128565,0,0,0,0.128565,0.128565,0,0,0.771389,0,0,0.128565
394,washington,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
395,trade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
396,sorghum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
397,exporting,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
398,prepared,1.26491,0.316228,0,0,0,0,0,0,0,0,0,0,0,0,0.948683,0,0
399,freshest,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400,tastes,1.95283,0,0.520756,0,0,0,0.650945,0,0,0.390567,0,0.390567,0,0,0,0,0
401,dumplings,2.23376,0.304604,0.0507673,0,0.126918,0.177686,0.812277,0,0.0253837,0.304604,0.304604,0.101535,0,0,0,0.0253837,0
402,sprinkled,1.63299,0,0,0,0.408248,0,0,0,0,0.816497,0,0,0,0,0,0,0.408248
403,lentils,2.03026,0,0,0,0.624695,0.156174,0,0,0,0.312348,0,0.312348,0,0,0.624695,0,0
404,basil,1.86052,0,0,0,0.372104,0.496139,0,0,0,0.248069,0,0,0,0.744208,0,0,0
405,tiny,1.72532,0.539164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646997,0.539164
406,mushroom,2.24294,0.256337,0,0,0,0.0640841,0.224294,0.0961262,0,0.416547,0.0961262,0.0961262,0,0,0,0.801052,0.192252
407,dairy,1.87663,0.834058,0.312772,0,0,0,0,0,0,0.104257,0,0,0,0,0.312772,0.312772,0
408,oyster,2.84423,0.336817,0.299392,0,0,0.0748481,0.561361,0.224544,0.374241,0.224544,0.374241,0,0,0,0,0.299392,0.0748481
409,pretzels,2.79687,0.616259,0.189618,0,0.142214,0.189618,0.52145,0.142214,0.0948091,0.284427,0.237023,0.284427,0,0,0,0,0.0948091
410,squash,1.47442,0.442326,0,0,0.884652,0,0,0,0,0.147442,0,0,0,0,0,0,0
411,boiled,2.55937,0.354375,0,0,0.39375,0.196875,0,0.196875,0,0.669374,0.039375,0.39375,0,0.1575,0.0787499,0,0.0787499
412,spicy,2.88592,0.252321,0.11039,0,0.693882,0.173471,0.173471,0.315401,0.205011,0.268091,0.173471,0.0315401,0,0.362711,0.0473101,0.0630802,0.01577
413,tomato,2.9611,0.305083,0.161515,0,0.538382,0.305083,0.0358921,0.125622,0.161515,0.340975,0.161515,0.107676,0,0.0538382,0.0717843,0.0538382,0.538382
414,harvest,1.05566,0,0,0,0,0,0,0,0,0.0188512,0,0,0,0,0.999111,0.0377023,0
415,states,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
416,teriyaki,2.23438,0.283731,0,0.212798,0,0,0.0709327,0.602928,0.673861,0.106399,0.141865,0.141865,0,0,0,0,0
417,itsu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
418,martini,1.95283,0,0.650945,0.390567,0,0.390567,0,0,0,0,0,0.520756,0,0,0,0,0
419,deliveryman,1.33485,0,0.985245,0,0,0,0.127128,0,0.0635642,0.0635642,0.0635642,0.0317821,0,0,0,0,0
420,rabbit,1.86276,0.62092,0,0,0,0,0,0.0776151,0,0.0776151,0.62092,0,0,0,0,0.46569,0
421,duck,2.33487,0.628619,0,0.179605,0,0.0898027,0.359211,0,0.0898027,0,0.359211,0.0898027,0,0,0,0.538816,0
422,chilaquiles,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
423,burritos,1.61771,0.0283809,0.0993333,0,0.0567619,0.113524,0.184476,0.0567619,0.964952,0.0567619,0.0283809,0.0283809,0,0,0,0,0
424,pancakes,2.77218,0.0612636,0.306318,0,0.26037,0.168475,0.183791,0.168475,0.0459477,0.168475,0.306318,0.627952,0,0,0,0,0.474793
425,almond,1.49376,0,0,0,0.213395,0,0,0,0,0.0853579,0,0,0,0.256074,0,0,0.938937
426,accordian,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
427,chitchat,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
428,anti-bush,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
429,cornerman,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
430,aeonium,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
431,parlor,1.34164,0,0.894427,0,0,0,0,0,0,0,0.447214,0,0,0,0,0,0
432,delicatessen,1.58251,0,0.923133,0.197814,0,0,0,0,0.263752,0,0.197814,0,0,0,0,0,0
433,vendor,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,casserole,2.76686,0.172929,0.103757,0,0.276686,0.4842,0.207514,0.311272,0,0.415029,0.103757,0.138343,0,0,0,0,0.553372
435,lettuce,2.34328,0.200281,0.0200281,0,0.741038,0.340477,0.10014,0.120168,0,0.480673,0.10014,0.120168,0,0,0,0,0.120168
436,crackers,2.29658,0.114829,0.803802,0.0688973,0.091863,0.091863,0,0.091863,0.0229658,0.298555,0.390418,0.252623,0,0,0,0,0.0688973
437,cookie,2.21956,0.0778794,0.661975,0,0.175229,0.136289,0,0.0778794,0,0.0389397,0.389397,0.0778794,0,0,0,0,0.584095
438,pigeon,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
439,weaver,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
440,sherry,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
441,crisp,2.45677,0,0,0,0.472456,0.188982,0,0.566947,0,0.283473,0,0,0,0.472456,0.188982,0,0.283473
442,nuts,2.62939,0.254457,0.169638,0,0.0848189,0.339276,0,0,0,0.254457,0.339276,0.169638,0,0.678551,0.339276,0,0
443,butchers,1.60591,0,0,0.917663,0,0,0.229416,0.229416,0,0,0.229416,0,0,0,0,0,0
444,ralphs,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
445,stuffed,2.52588,0.513069,0.276268,0,0.157867,0.118401,0,0.157867,0,0.315735,0.670936,0.0394669,0,0,0,0.0789337,0.197334
446,goreng,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
447,prawns,1.89149,0.370879,0,0,0.148352,0.0741759,0,0.407967,0.0370879,0.0370879,0,0,0,0,0,0.815935,0
448,tofu,3.08563,0.336255,0.178017,0.138458,0.138458,0.375814,0.356034,0.197797,0.514272,0.415374,0.138458,0.217577,0,0,0,0,0.0791188
449,flesh,1.93695,0.336861,0,0,0,0,0,0,0,0.505291,0,0,0,0,0,0.673722,0.421076
450,strips,1.8034,0.0949158,0,0,0,0,0,0.569495,0,0.474579,0,0,0,0,0,0,0.664411
451,milkshakes,1.82093,0,0,0,0,0.173422,0.606977,0,0.346844,0,0,0.693688,0,0,0,0,0
452,sour,2.06474,0.458831,0,0,0.229416,0.458831,0,0,0,0.229416,0,0,0,0,0,0,0.688247
453,vermicelli,1.52753,0,0,0,0.218218,0.872872,0,0,0,0.436436,0,0,0,0,0,0,0
454,platter,2.6,0,0,0,0.2,0.6,0.4,0.2,0,0.4,0.2,0.2,0,0,0,0,0.4
455,dunkin',1.37199,0,0.514496,0.857493,0,0,0,0,0,0,0,0,0,0,0,0,0
456,stores,1.06043,0,0.0623783,0.998053,0,0,0,0,0,0,0,0,0,0,0,0,0
457,mcdonalds,1.30969,0,0.133395,0.982269,0,0,0.109141,0,0.0727607,0,0.0121268,0,0,0,0,0,0
